priority,asset_type,source_version,target_version,version_gap,source_file,reference_type,url,link_text,context,tag_name
LOW,page_link,v24.2,v24.3,0.1,v24.2/install-cockroachdb-linux.html,href,/docs/v24.3/architecture/replication-layer.html#intra-locality,--locality,"If multiple CockroachDB nodes for the same CockroachDB cluster run on the same physical host, ensure that they are in the same --locality to ensure that data is distributed across different physical h",a
LOW,page_link,v24.2,v24.3,0.1,v24.2/manage-certs-vault.html,href,/docs/v24.3/security-reference/transport-layer-security.html,public key infrastructure (PKI),"This tutorial guides the user through implementing public key infrastructure (PKI) for a CockroachDB self-hosted cluster deployed in Google Cloud Platform (GCP), using Vault PKI Secrets Engine .",a
LOW,page_link,v24.2,v24.3,0.1,v24.2/manage-certs-vault.html,href,/docs/v24.3/hashicorp-integration.html,Vault PKI Secrets Engine,"This tutorial guides the user through implementing public key infrastructure (PKI) for a CockroachDB self-hosted cluster deployed in Google Cloud Platform (GCP), using Vault PKI Secrets Engine .",a
LOW,page_link,v24.2,v24.3,0.1,v24.2/manage-certs-vault.html,href,/docs/v24.3/security-reference/transport-layer-security.html,Transport Layer Security (TLS) and Public Key Infrastructure (PKI),Review Transport Layer Security (TLS) and Public Key Infrastructure (PKI).,a
LOW,page_link,v24.2,v24.3,0.1,v24.2/manage-certs-vault.html,href,/docs/v24.3/manage-certs-revoke-ocsp.html,Online Certificate Status Protocol (OCSP),"To enforce short validity durations for all issued certificates, rather than employing the more heavy-weight option of Online Certificate Status Protocol (OCSP).",a
LOW,page_link,v24.2,v24.3,0.1,v24.2/manage-certs-vault.html,href,/docs/v24.3/manage-certs-revoke-ocsp.html,Using Online Certificate Status Protocol (OCSP) with CockroachDB,"CockroachDB OCSP but not CRLs. To learn more, read Using Online Certificate Status Protocol (OCSP) with CockroachDB.",a
LOW,page_link,v24.2,v24.3,0.1,v24.2/manage-certs-vault.html,href,/docs/v24.3/deploy-cockroachdb-on-google-cloud-platform.html#step-2-create-instances,Deploy CockroachDB on Google Cloud Platform,"Create three compute instances to use as CockroachDB nodes. Follow the guidelines described in Deploy CockroachDB on Google Cloud Platform, and additionally, specify the node-operator service account ",a
LOW,page_link,v24.2,v24.3,0.1,v24.2/manage-certs-vault.html,href,/docs/v24.3/security-reference/transport-layer-security.html#trust-store,trust store,"On this page    This tutorial guides the user through implementing public key infrastructure (PKI) for a CockroachDB self-hosted cluster deployed in Google Cloud Platform (GCP), using Vault PKI Secret",a
LOW,page_link,v25.2,v25.3,0.1,v25.2/vault-db-secrets-tutorial.html,href,/docs/v25.3/start-a-local-cluster.html,Start a Local Cluster,Either Create a CockroachDB Standard cluster or Start a Local Cluster. Make a note of the cluster's name.,a
LOW,page_link,v25.2,v25.3,0.1,v25.2/vault-db-secrets-tutorial.html,href,/docs/v25.3/create-user.html,Create a SQL user in CockroachDB self-hosted,Create a SQL user and make a note of the username and password. Refer Create a SQL user in CockroachDB Cloud or Create a SQL user in CockroachDB self-hosted.,a
LOW,page_link,v25.3,v25.4,0.1,v25.3/upgrade-cockroach-version.html,href,/docs/v25.4/ui-cluster-overview-page.html,DB Console,"Verify the overall health of your cluster using the DB Console:   Under Node Status, make sure all nodes that should be live are listed as such. If any nodes are unexpectedly listed as SUSPECT or DEAD",a
LOW,page_link,v25.3,v25.4,0.1,v25.3/upgrade-cockroach-version.html,href,/docs/v25.4/node-shutdown.html?filters=decommission#remove-nodes,decommission,"Under Node Status, make sure all nodes that should be live are listed as such. If any nodes are unexpectedly listed as SUSPECT or DEAD, identify why the nodes are offline and either restart them or de",a
LOW,page_link,v25.3,v25.4,0.1,v25.3/upgrade-cockroach-version.html,href,/docs/v25.4/node-shutdown.html?filters=decommission#decommission-the-node,decommission command,"First, reissue the decommission command. The second command typically succeeds within a few minutes.",a
LOW,page_link,v25.3,v25.4,0.1,v25.3/upgrade-cockroach-version.html,href,/docs/v25.4/node-shutdown.html?filters=decommission#recommission-nodes,recommission,"If the second decommission command does not succeed, recommission and then decommission it again. Before continuing the upgrade, the node must be marked as decommissioned.",a
LOW,page_link,v25.3,v25.4,0.1,v25.3/upgrade-cockroach-version.html,href,/docs/v25.4/common-issues-to-monitor.html#cpu-usage,CPU,"In the Metrics dashboards, make sure CPU, memory, and storage capacity are within acceptable values for each node. Nodes must be able to tolerate some increase in case the new version uses more resour",a
LOW,page_link,v25.3,v25.4,0.1,v25.3/upgrade-cockroach-version.html,href,/docs/v25.4/common-issues-to-monitor.html#database-memory-usage,memory,"In the Metrics dashboards, make sure CPU, memory, and storage capacity are within acceptable values for each node. Nodes must be able to tolerate some increase in case the new version uses more resour",a
LOW,page_link,v25.3,v25.4,0.1,v25.3/upgrade-cockroach-version.html,href,/docs/v25.4/common-issues-to-monitor.html#storage-capacity,storage,"In the Metrics dashboards, make sure CPU, memory, and storage capacity are within acceptable values for each node. Nodes must be able to tolerate some increase in case the new version uses more resour",a
LOW,page_link,v25.3,v25.4,0.1,v25.3/upgrade-cockroach-version.html,href,/docs/v25.4/cockroach-start.html,adding nodes,"In the Metrics dashboards, make sure CPU, memory, and storage capacity are within acceptable values for each node. Nodes must be able to tolerate some increase in case the new version uses more resour",a
LOW,page_link,v25.3,v25.4,0.1,v25.3/upgrade-cockroach-version.html,href,/docs/v25.4/recommended-production-settings.html#load-balancing,load balancer,"Make sure your cluster is behind a load balancer, or your clients are configured to talk to multiple nodes. If your application communicates with only a single node, stopping that node to upgrade its ",a
LOW,page_link,v25.3,v25.4,0.1,v25.3/upgrade-cockroach-version.html,href,/docs/v25.4/architecture/storage-layer.html,storage engine,"By default, the storage engine uses a compaction concurrency of 3. If you have sufficient IOPS and CPU headroom, you can consider increasing this setting via the COCKROACH_COMPACTION_CONCURRENCY envir",a
LOW,page_link,v25.3,v25.4,0.1,v25.3/upgrade-cockroach-version.html,href,/docs/v25.4/architecture/storage-layer.html#inverted-lsms,inverted LSM,"By default, the storage engine uses a compaction concurrency of 3. If you have sufficient IOPS and CPU headroom, you can consider increasing this setting via the COCKROACH_COMPACTION_CONCURRENCY envir",a
LOW,page_link,v25.3,v25.4,0.1,v25.3/upgrade-cockroach-version.html,href,/docs/v25.4/disaster-recovery-planning.html,disaster recovery,"CockroachDB is designed with high fault tolerance. However, taking regular backups of your data is an operational best practice for disaster recovery planning. Refer to Restoring backups across versio",a
LOW,page_link,v25.3,v25.4,0.1,v25.3/upgrade-cockroach-version.html,href,/docs/v25.4/restoring-backups-across-versions.html#support-for-restoring-backups-into-a-newer-version,Restoring backups across versions,"CockroachDB is designed with high fault tolerance. However, taking regular backups of your data is an operational best practice for disaster recovery planning. Refer to Restoring backups across versio",a
LOW,page_link,v25.3,v25.4,0.1,v25.3/upgrade-cockroach-version.html,href,/docs/v25.4/architecture/overview.html#architecture-range,ranges,"Ensure that the node is ready to accept a SQL connection. Unless there are tens of thousands of ranges on the node, this takes less than a minute.",a
LOW,page_link,v25.3,v25.4,0.1,v25.3/upgrade-cockroach-version.html,href,/docs/v25.4/restoring-backups-across-versions.html#support-for-restoring-backups-into-a-newer-version,restore the cluster to the previous version,"By default, auto-finalization is enabled, and a major-version upgrade is finalized when all nodes have rejoined the cluster using the new cockroach binary. This means that by default, a major-version ",a
LOW,page_link,v25.3,v25.4,0.1,v25.3/upgrade-cockroach-version.html,href,/docs/v25.4/cluster-settings.html,cluster setting,Set the cluster setting cluster.auto_upgrade.enabled to false.,a
LOW,page_link,v24.1,v24.3,0.2,v24.1/install-cockroachdb-linux.html,href,/docs/v24.3/architecture/replication-layer.html#intra-locality,--locality,"If multiple CockroachDB nodes for the same CockroachDB cluster run on the same physical host, ensure that they are in the same --locality to ensure that data is distributed across different physical h",a
LOW,page_link,v24.1,v24.3,0.2,v24.1/manage-certs-vault.html,href,/docs/v24.3/security-reference/transport-layer-security.html,public key infrastructure (PKI),"This tutorial guides the user through implementing public key infrastructure (PKI) for a CockroachDB self-hosted cluster deployed in Google Cloud Platform (GCP), using Vault PKI Secrets Engine .",a
LOW,page_link,v24.1,v24.3,0.2,v24.1/manage-certs-vault.html,href,/docs/v24.3/hashicorp-integration.html,Vault PKI Secrets Engine,"This tutorial guides the user through implementing public key infrastructure (PKI) for a CockroachDB self-hosted cluster deployed in Google Cloud Platform (GCP), using Vault PKI Secrets Engine .",a
LOW,page_link,v24.1,v24.3,0.2,v24.1/manage-certs-vault.html,href,/docs/v24.3/security-reference/transport-layer-security.html,Transport Layer Security (TLS) and Public Key Infrastructure (PKI),Review Transport Layer Security (TLS) and Public Key Infrastructure (PKI).,a
LOW,page_link,v24.1,v24.3,0.2,v24.1/manage-certs-vault.html,href,/docs/v24.3/manage-certs-revoke-ocsp.html,Online Certificate Status Protocol (OCSP),"To enforce short validity durations for all issued certificates, rather than employing the more heavy-weight option of Online Certificate Status Protocol (OCSP).",a
LOW,page_link,v24.1,v24.3,0.2,v24.1/manage-certs-vault.html,href,/docs/v24.3/manage-certs-revoke-ocsp.html,Using Online Certificate Status Protocol (OCSP) with CockroachDB,"CockroachDB OCSP but not CRLs. To learn more, read Using Online Certificate Status Protocol (OCSP) with CockroachDB.",a
LOW,page_link,v24.1,v24.3,0.2,v24.1/manage-certs-vault.html,href,/docs/v24.3/deploy-cockroachdb-on-google-cloud-platform.html#step-2-create-instances,Deploy CockroachDB on Google Cloud Platform,"Create three compute instances to use as CockroachDB nodes. Follow the guidelines described in Deploy CockroachDB on Google Cloud Platform, and additionally, specify the node-operator service account ",a
LOW,page_link,v24.1,v24.3,0.2,v24.1/manage-certs-vault.html,href,/docs/v24.3/security-reference/transport-layer-security.html#trust-store,trust store,"On this page    This tutorial guides the user through implementing public key infrastructure (PKI) for a CockroachDB self-hosted cluster deployed in Google Cloud Platform (GCP), using Vault PKI Secret",a
LOW,page_link,v25.1,v25.3,0.2,v25.1/vault-db-secrets-tutorial.html,href,/docs/v25.3/start-a-local-cluster.html,Start a Local Cluster,Either Create a CockroachDB Standard cluster or Start a Local Cluster. Make a note of the cluster's name.,a
LOW,page_link,v25.1,v25.3,0.2,v25.1/vault-db-secrets-tutorial.html,href,/docs/v25.3/create-user.html,Create a SQL user in CockroachDB self-hosted,Create a SQL user and make a note of the username and password. Refer Create a SQL user in CockroachDB Cloud or Create a SQL user in CockroachDB self-hosted.,a
LOW,page_link,v25.2,v25.4,0.2,v25.2/upgrade-cockroach-version.html,href,/docs/v25.4/ui-cluster-overview-page.html,DB Console,"Verify the overall health of your cluster using the DB Console:   Under Node Status, make sure all nodes that should be live are listed as such. If any nodes are unexpectedly listed as SUSPECT or DEAD",a
LOW,page_link,v25.2,v25.4,0.2,v25.2/upgrade-cockroach-version.html,href,/docs/v25.4/node-shutdown.html?filters=decommission#remove-nodes,decommission,"Under Node Status, make sure all nodes that should be live are listed as such. If any nodes are unexpectedly listed as SUSPECT or DEAD, identify why the nodes are offline and either restart them or de",a
LOW,page_link,v25.2,v25.4,0.2,v25.2/upgrade-cockroach-version.html,href,/docs/v25.4/node-shutdown.html?filters=decommission#decommission-the-node,decommission command,"First, reissue the decommission command. The second command typically succeeds within a few minutes.",a
LOW,page_link,v25.2,v25.4,0.2,v25.2/upgrade-cockroach-version.html,href,/docs/v25.4/node-shutdown.html?filters=decommission#recommission-nodes,recommission,"If the second decommission command does not succeed, recommission and then decommission it again. Before continuing the upgrade, the node must be marked as decommissioned.",a
LOW,page_link,v25.2,v25.4,0.2,v25.2/upgrade-cockroach-version.html,href,/docs/v25.4/common-issues-to-monitor.html#cpu-usage,CPU,"In the Metrics dashboards, make sure CPU, memory, and storage capacity are within acceptable values for each node. Nodes must be able to tolerate some increase in case the new version uses more resour",a
LOW,page_link,v25.2,v25.4,0.2,v25.2/upgrade-cockroach-version.html,href,/docs/v25.4/common-issues-to-monitor.html#database-memory-usage,memory,"In the Metrics dashboards, make sure CPU, memory, and storage capacity are within acceptable values for each node. Nodes must be able to tolerate some increase in case the new version uses more resour",a
LOW,page_link,v25.2,v25.4,0.2,v25.2/upgrade-cockroach-version.html,href,/docs/v25.4/common-issues-to-monitor.html#storage-capacity,storage,"In the Metrics dashboards, make sure CPU, memory, and storage capacity are within acceptable values for each node. Nodes must be able to tolerate some increase in case the new version uses more resour",a
LOW,page_link,v25.2,v25.4,0.2,v25.2/upgrade-cockroach-version.html,href,/docs/v25.4/cockroach-start.html,adding nodes,"In the Metrics dashboards, make sure CPU, memory, and storage capacity are within acceptable values for each node. Nodes must be able to tolerate some increase in case the new version uses more resour",a
LOW,page_link,v25.2,v25.4,0.2,v25.2/upgrade-cockroach-version.html,href,/docs/v25.4/recommended-production-settings.html#load-balancing,load balancer,"Make sure your cluster is behind a load balancer, or your clients are configured to talk to multiple nodes. If your application communicates with only a single node, stopping that node to upgrade its ",a
LOW,page_link,v25.2,v25.4,0.2,v25.2/upgrade-cockroach-version.html,href,/docs/v25.4/architecture/storage-layer.html,storage engine,"By default, the storage engine uses a compaction concurrency of 3. If you have sufficient IOPS and CPU headroom, you can consider increasing this setting via the COCKROACH_COMPACTION_CONCURRENCY envir",a
LOW,page_link,v25.2,v25.4,0.2,v25.2/upgrade-cockroach-version.html,href,/docs/v25.4/architecture/storage-layer.html#inverted-lsms,inverted LSM,"By default, the storage engine uses a compaction concurrency of 3. If you have sufficient IOPS and CPU headroom, you can consider increasing this setting via the COCKROACH_COMPACTION_CONCURRENCY envir",a
LOW,page_link,v25.2,v25.4,0.2,v25.2/upgrade-cockroach-version.html,href,/docs/v25.4/disaster-recovery-planning.html,disaster recovery,"CockroachDB is designed with high fault tolerance. However, taking regular backups of your data is an operational best practice for disaster recovery planning. Refer to Restoring backups across versio",a
LOW,page_link,v25.2,v25.4,0.2,v25.2/upgrade-cockroach-version.html,href,/docs/v25.4/restoring-backups-across-versions.html#support-for-restoring-backups-into-a-newer-version,Restoring backups across versions,"CockroachDB is designed with high fault tolerance. However, taking regular backups of your data is an operational best practice for disaster recovery planning. Refer to Restoring backups across versio",a
LOW,page_link,v25.2,v25.4,0.2,v25.2/upgrade-cockroach-version.html,href,/docs/v25.4/architecture/overview.html#architecture-range,ranges,"Ensure that the node is ready to accept a SQL connection. Unless there are tens of thousands of ranges on the node, this takes less than a minute.",a
LOW,page_link,v25.2,v25.4,0.2,v25.2/upgrade-cockroach-version.html,href,/docs/v25.4/restoring-backups-across-versions.html#support-for-restoring-backups-into-a-newer-version,restore the cluster to the previous version,"By default, auto-finalization is enabled, and a major-version upgrade is finalized when all nodes have rejoined the cluster using the new cockroach binary. This means that by default, a major-version ",a
LOW,page_link,v25.2,v25.4,0.2,v25.2/upgrade-cockroach-version.html,href,/docs/v25.4/cluster-settings.html,cluster setting,Set the cluster setting cluster.auto_upgrade.enabled to false.,a
LOW,page_link,v25.1,v25.4,0.3,v25.1/upgrade-cockroach-version.html,href,/docs/v25.4/ui-cluster-overview-page.html,DB Console,"Verify the overall health of your cluster using the DB Console:   Under Node Status, make sure all nodes that should be live are listed as such. If any nodes are unexpectedly listed as SUSPECT or DEAD",a
LOW,page_link,v25.1,v25.4,0.3,v25.1/upgrade-cockroach-version.html,href,/docs/v25.4/node-shutdown.html?filters=decommission#remove-nodes,decommission,"Under Node Status, make sure all nodes that should be live are listed as such. If any nodes are unexpectedly listed as SUSPECT or DEAD, identify why the nodes are offline and either restart them or de",a
LOW,page_link,v25.1,v25.4,0.3,v25.1/upgrade-cockroach-version.html,href,/docs/v25.4/node-shutdown.html?filters=decommission#decommission-the-node,decommission command,"First, reissue the decommission command. The second command typically succeeds within a few minutes.",a
LOW,page_link,v25.1,v25.4,0.3,v25.1/upgrade-cockroach-version.html,href,/docs/v25.4/node-shutdown.html?filters=decommission#recommission-nodes,recommission,"If the second decommission command does not succeed, recommission and then decommission it again. Before continuing the upgrade, the node must be marked as decommissioned.",a
LOW,page_link,v25.1,v25.4,0.3,v25.1/upgrade-cockroach-version.html,href,/docs/v25.4/common-issues-to-monitor.html#cpu-usage,CPU,"In the Metrics dashboards, make sure CPU, memory, and storage capacity are within acceptable values for each node. Nodes must be able to tolerate some increase in case the new version uses more resour",a
LOW,page_link,v25.1,v25.4,0.3,v25.1/upgrade-cockroach-version.html,href,/docs/v25.4/common-issues-to-monitor.html#database-memory-usage,memory,"In the Metrics dashboards, make sure CPU, memory, and storage capacity are within acceptable values for each node. Nodes must be able to tolerate some increase in case the new version uses more resour",a
LOW,page_link,v25.1,v25.4,0.3,v25.1/upgrade-cockroach-version.html,href,/docs/v25.4/common-issues-to-monitor.html#storage-capacity,storage,"In the Metrics dashboards, make sure CPU, memory, and storage capacity are within acceptable values for each node. Nodes must be able to tolerate some increase in case the new version uses more resour",a
LOW,page_link,v25.1,v25.4,0.3,v25.1/upgrade-cockroach-version.html,href,/docs/v25.4/cockroach-start.html,adding nodes,"In the Metrics dashboards, make sure CPU, memory, and storage capacity are within acceptable values for each node. Nodes must be able to tolerate some increase in case the new version uses more resour",a
LOW,page_link,v25.1,v25.4,0.3,v25.1/upgrade-cockroach-version.html,href,/docs/v25.4/recommended-production-settings.html#load-balancing,load balancer,"Make sure your cluster is behind a load balancer, or your clients are configured to talk to multiple nodes. If your application communicates with only a single node, stopping that node to upgrade its ",a
LOW,page_link,v25.1,v25.4,0.3,v25.1/upgrade-cockroach-version.html,href,/docs/v25.4/architecture/storage-layer.html,storage engine,"By default, the storage engine uses a compaction concurrency of 3. If you have sufficient IOPS and CPU headroom, you can consider increasing this setting via the COCKROACH_COMPACTION_CONCURRENCY envir",a
LOW,page_link,v25.1,v25.4,0.3,v25.1/upgrade-cockroach-version.html,href,/docs/v25.4/architecture/storage-layer.html#inverted-lsms,inverted LSM,"By default, the storage engine uses a compaction concurrency of 3. If you have sufficient IOPS and CPU headroom, you can consider increasing this setting via the COCKROACH_COMPACTION_CONCURRENCY envir",a
LOW,page_link,v25.1,v25.4,0.3,v25.1/upgrade-cockroach-version.html,href,/docs/v25.4/disaster-recovery-planning.html,disaster recovery,"CockroachDB is designed with high fault tolerance. However, taking regular backups of your data is an operational best practice for disaster recovery planning. Refer to Restoring backups across versio",a
LOW,page_link,v25.1,v25.4,0.3,v25.1/upgrade-cockroach-version.html,href,/docs/v25.4/restoring-backups-across-versions.html#support-for-restoring-backups-into-a-newer-version,Restoring backups across versions,"CockroachDB is designed with high fault tolerance. However, taking regular backups of your data is an operational best practice for disaster recovery planning. Refer to Restoring backups across versio",a
LOW,page_link,v25.1,v25.4,0.3,v25.1/upgrade-cockroach-version.html,href,/docs/v25.4/architecture/overview.html#architecture-range,ranges,"Ensure that the node is ready to accept a SQL connection. Unless there are tens of thousands of ranges on the node, this takes less than a minute.",a
LOW,page_link,v25.1,v25.4,0.3,v25.1/upgrade-cockroach-version.html,href,/docs/v25.4/restoring-backups-across-versions.html#support-for-restoring-backups-into-a-newer-version,restore the cluster to the previous version,"By default, auto-finalization is enabled, and a major-version upgrade is finalized when all nodes have rejoined the cluster using the new cockroach binary. This means that by default, a major-version ",a
LOW,page_link,v25.1,v25.4,0.3,v25.1/upgrade-cockroach-version.html,href,/docs/v25.4/cluster-settings.html,cluster setting,Set the cluster setting cluster.auto_upgrade.enabled to false.,a
LOW,page_link,v24.3,v25.1,0.8,v24.3/upgrade-cockroachdb-kubernetes.html,href,/docs/v25.1/ui-cluster-overview-page.html#node-details,DB Console,You can also check the CockroachDB version of each node in the DB Console.,a
LOW,page_link,v24.3,v25.1,0.8,v24.3/upgrade-cockroachdb-kubernetes.html,href,/docs/v25.1/ui-cluster-overview-page.html#node-details,DB Console,You can also check the CockroachDB version of each node in the DB Console.,a
LOW,page_link,v24.3,v25.1,0.8,v24.3/upgrade-cockroachdb-kubernetes.html,href,/docs/v25.1/ui-cluster-overview-page.html#node-details,DB Console,You can also check the CockroachDB version of each node in the DB Console.,a
MEDIUM,page_link,v23.2,v24.2,1.0,v23.2/changefeed-sinks.html,href,/docs/v24.2/show-cluster-setting.html,changefeed.new_kafka_sink.enabled,CockroachDB uses a different version of the Kafka sink that is implemented with the franz-go Kafka client library. We recommend that you enable this updated version of the Kafka sink to avoid a potent,a
MEDIUM,page_link,v24.3,v25.3,1.0,v24.3/vault-db-secrets-tutorial.html,href,/docs/v25.3/start-a-local-cluster.html,Start a Local Cluster,Either Create a CockroachDB Standard cluster or Start a Local Cluster. Make a note of the cluster's name.,a
MEDIUM,page_link,v24.3,v25.3,1.0,v24.3/vault-db-secrets-tutorial.html,href,/docs/v25.3/create-user.html,Create a SQL user in CockroachDB self-hosted,Create a SQL user and make a note of the username and password. Refer Create a SQL user in CockroachDB Cloud or Create a SQL user in CockroachDB self-hosted.,a
MEDIUM,page_link,v23.2,v24.3,1.1,v23.2/install-cockroachdb-linux.html,href,/docs/v24.3/architecture/replication-layer.html#intra-locality,--locality,"If multiple CockroachDB nodes for the same CockroachDB cluster run on the same physical host, ensure that they are in the same --locality to ensure that data is distributed across different physical h",a
MEDIUM,page_link,v23.2,v24.3,1.1,v23.2/manage-certs-vault.html,href,/docs/v24.3/security-reference/transport-layer-security.html,public key infrastructure (PKI),"This tutorial guides the user through implementing public key infrastructure (PKI) for a CockroachDB self-hosted cluster deployed in Google Cloud Platform (GCP), using Vault PKI Secrets Engine .",a
MEDIUM,page_link,v23.2,v24.3,1.1,v23.2/manage-certs-vault.html,href,/docs/v24.3/hashicorp-integration.html,Vault PKI Secrets Engine,"This tutorial guides the user through implementing public key infrastructure (PKI) for a CockroachDB self-hosted cluster deployed in Google Cloud Platform (GCP), using Vault PKI Secrets Engine .",a
MEDIUM,page_link,v23.2,v24.3,1.1,v23.2/manage-certs-vault.html,href,/docs/v24.3/security-reference/transport-layer-security.html,Transport Layer Security (TLS) and Public Key Infrastructure (PKI),Review Transport Layer Security (TLS) and Public Key Infrastructure (PKI).,a
MEDIUM,page_link,v23.2,v24.3,1.1,v23.2/manage-certs-vault.html,href,/docs/v24.3/manage-certs-revoke-ocsp.html,Online Certificate Status Protocol (OCSP),"To enforce short validity durations for all issued certificates, rather than employing the more heavy-weight option of Online Certificate Status Protocol (OCSP).",a
MEDIUM,page_link,v23.2,v24.3,1.1,v23.2/manage-certs-vault.html,href,/docs/v24.3/manage-certs-revoke-ocsp.html,Using Online Certificate Status Protocol (OCSP) with CockroachDB,"CockroachDB OCSP but not CRLs. To learn more, read Using Online Certificate Status Protocol (OCSP) with CockroachDB.",a
MEDIUM,page_link,v23.2,v24.3,1.1,v23.2/manage-certs-vault.html,href,/docs/v24.3/deploy-cockroachdb-on-google-cloud-platform.html#step-2-create-instances,Deploy CockroachDB on Google Cloud Platform,"Create three compute instances to use as CockroachDB nodes. Follow the guidelines described in Deploy CockroachDB on Google Cloud Platform, and additionally, specify the node-operator service account ",a
MEDIUM,page_link,v23.2,v24.3,1.1,v23.2/manage-certs-vault.html,href,/docs/v24.3/security-reference/transport-layer-security.html#trust-store,trust store,"On this page    This tutorial guides the user through implementing public key infrastructure (PKI) for a CockroachDB self-hosted cluster deployed in Google Cloud Platform (GCP), using Vault PKI Secret",a
MEDIUM,page_link,v24.2,v25.3,1.1,v24.2/cockroachdb-feature-availability.html,href,/docs/v25.3/cockroachdb-feature-availability.html#features-in-preview,Preview,CockroachDB Standard is a new plan for CockroachDB Cloud clusters and is in Preview. Compute for CockroachDB Standard is pre-provisioned and storage is usage-based. You can easily switch a CockroachDB,a
MEDIUM,page_link,v24.2,v25.3,1.1,v24.2/vault-db-secrets-tutorial.html,href,/docs/v25.3/start-a-local-cluster.html,Start a Local Cluster,Either Create a CockroachDB Standard cluster or Start a Local Cluster. Make a note of the cluster's name.,a
MEDIUM,page_link,v24.2,v25.3,1.1,v24.2/vault-db-secrets-tutorial.html,href,/docs/v25.3/create-user.html,Create a SQL user in CockroachDB self-hosted,Create a SQL user and make a note of the username and password. Refer Create a SQL user in CockroachDB Cloud or Create a SQL user in CockroachDB self-hosted.,a
MEDIUM,page_link,v24.3,v25.4,1.1,v24.3/upgrade-cockroach-version.html,href,/docs/v25.4/ui-cluster-overview-page.html,DB Console,"Verify the overall health of your cluster using the DB Console:   Under Node Status, make sure all nodes that should be live are listed as such. If any nodes are unexpectedly listed as SUSPECT or DEAD",a
MEDIUM,page_link,v24.3,v25.4,1.1,v24.3/upgrade-cockroach-version.html,href,/docs/v25.4/node-shutdown.html?filters=decommission#remove-nodes,decommission,"Under Node Status, make sure all nodes that should be live are listed as such. If any nodes are unexpectedly listed as SUSPECT or DEAD, identify why the nodes are offline and either restart them or de",a
MEDIUM,page_link,v24.3,v25.4,1.1,v24.3/upgrade-cockroach-version.html,href,/docs/v25.4/node-shutdown.html?filters=decommission#decommission-the-node,decommission command,"First, reissue the decommission command. The second command typically succeeds within a few minutes.",a
MEDIUM,page_link,v24.3,v25.4,1.1,v24.3/upgrade-cockroach-version.html,href,/docs/v25.4/node-shutdown.html?filters=decommission#recommission-nodes,recommission,"If the second decommission command does not succeed, recommission and then decommission it again. Before continuing the upgrade, the node must be marked as decommissioned.",a
MEDIUM,page_link,v24.3,v25.4,1.1,v24.3/upgrade-cockroach-version.html,href,/docs/v25.4/common-issues-to-monitor.html#cpu-usage,CPU,"In the Metrics dashboards, make sure CPU, memory, and storage capacity are within acceptable values for each node. Nodes must be able to tolerate some increase in case the new version uses more resour",a
MEDIUM,page_link,v24.3,v25.4,1.1,v24.3/upgrade-cockroach-version.html,href,/docs/v25.4/common-issues-to-monitor.html#database-memory-usage,memory,"In the Metrics dashboards, make sure CPU, memory, and storage capacity are within acceptable values for each node. Nodes must be able to tolerate some increase in case the new version uses more resour",a
MEDIUM,page_link,v24.3,v25.4,1.1,v24.3/upgrade-cockroach-version.html,href,/docs/v25.4/common-issues-to-monitor.html#storage-capacity,storage,"In the Metrics dashboards, make sure CPU, memory, and storage capacity are within acceptable values for each node. Nodes must be able to tolerate some increase in case the new version uses more resour",a
MEDIUM,page_link,v24.3,v25.4,1.1,v24.3/upgrade-cockroach-version.html,href,/docs/v25.4/cockroach-start.html,adding nodes,"In the Metrics dashboards, make sure CPU, memory, and storage capacity are within acceptable values for each node. Nodes must be able to tolerate some increase in case the new version uses more resour",a
MEDIUM,page_link,v24.3,v25.4,1.1,v24.3/upgrade-cockroach-version.html,href,/docs/v25.4/recommended-production-settings.html#load-balancing,load balancer,"Make sure your cluster is behind a load balancer, or your clients are configured to talk to multiple nodes. If your application communicates with only a single node, stopping that node to upgrade its ",a
MEDIUM,page_link,v24.3,v25.4,1.1,v24.3/upgrade-cockroach-version.html,href,/docs/v25.4/architecture/storage-layer.html,storage engine,"By default, the storage engine uses a compaction concurrency of 3. If you have sufficient IOPS and CPU headroom, you can consider increasing this setting via the COCKROACH_COMPACTION_CONCURRENCY envir",a
MEDIUM,page_link,v24.3,v25.4,1.1,v24.3/upgrade-cockroach-version.html,href,/docs/v25.4/architecture/storage-layer.html#inverted-lsms,inverted LSM,"By default, the storage engine uses a compaction concurrency of 3. If you have sufficient IOPS and CPU headroom, you can consider increasing this setting via the COCKROACH_COMPACTION_CONCURRENCY envir",a
MEDIUM,page_link,v24.3,v25.4,1.1,v24.3/upgrade-cockroach-version.html,href,/docs/v25.4/disaster-recovery-planning.html,disaster recovery,"CockroachDB is designed with high fault tolerance. However, taking regular backups of your data is an operational best practice for disaster recovery planning. Refer to Restoring backups across versio",a
MEDIUM,page_link,v24.3,v25.4,1.1,v24.3/upgrade-cockroach-version.html,href,/docs/v25.4/restoring-backups-across-versions.html#support-for-restoring-backups-into-a-newer-version,Restoring backups across versions,"CockroachDB is designed with high fault tolerance. However, taking regular backups of your data is an operational best practice for disaster recovery planning. Refer to Restoring backups across versio",a
MEDIUM,page_link,v24.3,v25.4,1.1,v24.3/upgrade-cockroach-version.html,href,/docs/v25.4/architecture/overview.html#architecture-range,ranges,"Ensure that the node is ready to accept a SQL connection. Unless there are tens of thousands of ranges on the node, this takes less than a minute.",a
